2024/09/11 19:51:06 loop 0     | ticker DWTN       | targetTicker DWTN         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 601   | ticker RAI        | targetTicker RAI          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 601   | ticker RAI        | targetTicker RAI          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 602   | ticker TD         | targetTicker TD           | figi BBG000BXBHJ4         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 602   | ticker TD         | targetTicker TD           | figi BBG000BXBHJ4         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 603   | ticker UIL        | targetTicker UIL          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 603   | ticker UIL        | targetTicker UIL          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 604   | ticker IDXX       | targetTicker IDXX         | figi BBG000BLRT07         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 604   | ticker IDXX       | targetTicker IDXX         | figi BBG000BLRT07         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 605   | ticker KHI        | targetTicker KHI          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 605   | ticker KHI        | targetTicker KHI          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 606   | ticker KMI        | targetTicker KMI          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 606   | ticker KMI        | targetTicker KMI          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 607   | ticker ASYT       | targetTicker ASYT         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 607   | ticker ASYT       | targetTicker ASYT         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 608   | ticker CVD        | targetTicker CVD          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 608   | ticker CVD        | targetTicker CVD          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 609   | ticker INSG       | targetTicker INSG         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 609   | ticker INSG       | targetTicker INSG         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 610   | ticker MSL        | targetTicker MSL          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 610   | ticker MSL        | targetTicker MSL          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 611   | ticker AIM        | targetTicker AIM          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 611   | ticker AIM        | targetTicker AIM          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 612   | ticker DPZ        | targetTicker DPZ          | figi BBG000P458P3         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 612   | ticker DPZ        | targetTicker DPZ          | figi BBG000P458P3         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 613   | ticker LBC        | targetTicker LBC          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 613   | ticker LBC        | targetTicker LBC          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 614   | ticker PAGI       | targetTicker PAGI         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 614   | ticker PAGI       | targetTicker PAGI         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 615   | ticker MJE        | targetTicker MJE          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 615   | ticker MJE        | targetTicker MJE          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 616   | ticker MUO        | targetTicker MUO          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 616   | ticker MUO        | targetTicker MUO          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 617   | ticker DEL        | targetTicker DEL          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 617   | ticker DEL        | targetTicker DEL          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 618   | ticker ENH        | targetTicker ENH          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 618   | ticker ENH        | targetTicker ENH          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 619   | ticker TCY        | targetTicker TCY          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 619   | ticker TCY        | targetTicker TCY          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 620   | ticker KYO        | targetTicker KYO          | figi BBG000BN0HN3         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 620   | ticker KYO        | targetTicker KYO          | figi BBG000BN0HN3         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 621   | ticker SKIL       | targetTicker SKIL         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 621   | ticker SKIL       | targetTicker SKIL         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 622   | ticker TSYS       | targetTicker TSYS         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 622   | ticker TSYS       | targetTicker TSYS         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 623   | ticker BKK        | targetTicker BKK          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 623   | ticker BKK        | targetTicker BKK          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 624   | ticker COKE       | targetTicker COKE         | figi BBG000BG1SX2         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 624   | ticker COKE       | targetTicker COKE         | figi BBG000BG1SX2         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 625   | ticker HAUP       | targetTicker HAUP         | figi BBG000DZG884         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 625   | ticker HAUP       | targetTicker HAUP         | figi BBG000DZG884         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 626   | ticker HYJ        | targetTicker HYJ          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 626   | ticker HYJ        | targetTicker HYJ          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 627   | ticker IGE        | targetTicker IGE          | figi BBG000KBK0H1         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 627   | ticker IGE        | targetTicker IGE          | figi BBG000KBK0H1         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 628   | ticker IGLD       | targetTicker IGLD         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 628   | ticker IGLD       | targetTicker IGLD         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 629   | ticker IME        | targetTicker IME          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 629   | ticker IME        | targetTicker IME          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 630   | ticker MCN        | targetTicker MCN          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 630   | ticker MCN        | targetTicker MCN          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 631   | ticker MTLK       | targetTicker MTLK         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 631   | ticker MTLK       | targetTicker MTLK         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 632   | ticker OCN        | targetTicker OCN          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 632   | ticker OCN        | targetTicker OCN          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 633   | ticker CCZ        | targetTicker CCZ          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 633   | ticker CCZ        | targetTicker CCZ          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 634   | ticker SDX        | targetTicker SDX          | figi BBG000BLDP28         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 634   | ticker SDX        | targetTicker SDX          | figi BBG000BLDP28         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 635   | ticker CHKR       | targetTicker CHKR         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 635   | ticker CHKR       | targetTicker CHKR         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 636   | ticker SFA        | targetTicker SFA          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 636   | ticker SFA        | targetTicker SFA          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 637   | ticker FCZA       | targetTicker FCZA         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 637   | ticker FCZA       | targetTicker FCZA         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 638   | ticker GDW        | targetTicker GDW          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 638   | ticker GDW        | targetTicker GDW          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 639   | ticker MNKD       | targetTicker MNKD         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 639   | ticker MNKD       | targetTicker MNKD         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 640   | ticker TIP        | targetTicker TIP          | figi BBG000C01W49         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 640   | ticker TIP        | targetTicker TIP          | figi BBG000C01W49         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 641   | ticker BYM        | targetTicker BYM          | figi BBG000BLWDZ8         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 641   | ticker BYM        | targetTicker BYM          | figi BBG000BLWDZ8         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 642   | ticker CHKP       | targetTicker CHKP         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 642   | ticker CHKP       | targetTicker CHKP         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 643   | ticker MUA        | targetTicker MUA          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 643   | ticker MUA        | targetTicker MUA          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 644   | ticker NOI        | targetTicker NOI          | figi BBG007254QL5         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 644   | ticker NOI        | targetTicker NOI          | figi BBG007254QL5         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 645   | ticker SUN        | targetTicker SUN          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 645   | ticker SUN        | targetTicker SUN          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 646   | ticker FIFS       | targetTicker FIFS         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 646   | ticker FIFS       | targetTicker FIFS         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 647   | ticker NTX        | targetTicker NTX          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 647   | ticker NTX        | targetTicker NTX          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 648   | ticker EME        | targetTicker EME          | figi BBG000BBRPL4         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 648   | ticker EME        | targetTicker EME          | figi BBG000BBRPL4         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 649   | ticker IBPI       | targetTicker IBPI         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 649   | ticker IBPI       | targetTicker IBPI         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 650   | ticker ZANE       | targetTicker ZANE         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 650   | ticker ZANE       | targetTicker ZANE         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 651   | ticker DSTM       | targetTicker DSTM         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 651   | ticker DSTM       | targetTicker DSTM         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 652   | ticker MJM        | targetTicker MJM          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 652   | ticker MJM        | targetTicker MJM          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 653   | ticker QUIN       | targetTicker QUIN         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 653   | ticker QUIN       | targetTicker QUIN         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 654   | ticker VVUS       | targetTicker VVUS         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 654   | ticker VVUS       | targetTicker VVUS         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 655   | ticker ALY        | targetTicker ALY          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 655   | ticker ALY        | targetTicker ALY          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 656   | ticker TCBK       | targetTicker TCBK         | figi BBG000BGYJF6         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 656   | ticker TCBK       | targetTicker TCBK         | figi BBG000BGYJF6         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 657   | ticker XMSR       | targetTicker XMSR         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 657   | ticker XMSR       | targetTicker XMSR         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 658   | ticker HSTM       | targetTicker HSTM         | figi BBG000BVK1D9         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 658   | ticker HSTM       | targetTicker HSTM         | figi BBG000BVK1D9         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 659   | ticker MBP        | targetTicker MBP          | figi BBG000BB7F65         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 659   | ticker MBP        | targetTicker MBP          | figi BBG000BB7F65         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 660   | ticker SIF        | targetTicker SIF          | figi BBG000BSYVL6         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 660   | ticker SIF        | targetTicker SIF          | figi BBG000BSYVL6         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 661   | ticker TOUS       | targetTicker TOUS         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 661   | ticker TOUS       | targetTicker TOUS         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 662   | ticker WRO        | targetTicker WRO          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 662   | ticker WRO        | targetTicker WRO          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 663   | ticker CRC        | targetTicker CRC          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 663   | ticker CRC        | targetTicker CRC          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 664   | ticker GSLA       | targetTicker GSLA         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 664   | ticker GSLA       | targetTicker GSLA         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 665   | ticker MGM        | targetTicker MGM          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 665   | ticker MGM        | targetTicker MGM          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 666   | ticker MTSN       | targetTicker MTSN         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 666   | ticker MTSN       | targetTicker MTSN         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 667   | ticker ZILG       | targetTicker ZILG         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 667   | ticker ZILG       | targetTicker ZILG         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 668   | ticker DMX        | targetTicker DMX          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 668   | ticker DMX        | targetTicker DMX          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 669   | ticker MEMY       | targetTicker MEMY         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 669   | ticker MEMY       | targetTicker MEMY         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 670   | ticker MNTA       | targetTicker MNTA         | figi BBG00D8FL997         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 670   | ticker MNTA       | targetTicker MNTA         | figi BBG00D8FL997         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 671   | ticker NKR        | targetTicker NKR          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 671   | ticker NKR        | targetTicker NKR          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 672   | ticker NRB        | targetTicker NRB          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 672   | ticker NRB        | targetTicker NRB          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 673   | ticker FRN        | targetTicker FRN          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 673   | ticker FRN        | targetTicker FRN          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 674   | ticker FTE        | targetTicker FTE          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 674   | ticker FTE        | targetTicker FTE          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 675   | ticker VTAL       | targetTicker VTAL         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 675   | ticker VTAL       | targetTicker VTAL         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 676   | ticker AMO        | targetTicker AMO          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 676   | ticker AMO        | targetTicker AMO          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 677   | ticker BSML       | targetTicker BSML         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 677   | ticker BSML       | targetTicker BSML         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 678   | ticker ENG        | targetTicker ENG          | figi BBG000BJ11V7         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 678   | ticker ENG        | targetTicker ENG          | figi BBG000BJ11V7         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 679   | ticker IDC        | targetTicker IDC          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 679   | ticker IDC        | targetTicker IDC          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 680   | ticker MAXM       | targetTicker MAXM         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 680   | ticker MAXM       | targetTicker MAXM         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 681   | ticker ILD        | targetTicker ILD          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 681   | ticker ILD        | targetTicker ILD          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 682   | ticker LPNT       | targetTicker LPNT         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 682   | ticker LPNT       | targetTicker LPNT         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 683   | ticker PFD        | targetTicker PFD          | figi BBG000BDMG71         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 683   | ticker PFD        | targetTicker PFD          | figi BBG000BDMG71         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 684   | ticker TNH        | targetTicker TNH          | figi BBG00K1JFL09         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 684   | ticker TNH        | targetTicker TNH          | figi BBG00K1JFL09         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 685   | ticker HRVE       | targetTicker HRVE         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 685   | ticker HRVE       | targetTicker HRVE         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 686   | ticker FSS        | targetTicker FSS          | figi BBG000BJXWX2         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 686   | ticker FSS        | targetTicker FSS          | figi BBG000BJXWX2         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 687   | ticker JOF        | targetTicker JOF          | figi BBG000C3RYK3         | date 2004-11-01 | action listing 2                           | error <nil>
2024/09/11 19:51:07 loop 687   | ticker JOF        | targetTicker JOF          | figi BBG000C3RYK3         | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 688   | ticker TSA        | targetTicker TSA          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 688   | ticker TSA        | targetTicker TSA          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 689   | ticker KRD        | targetTicker KRD          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 689   | ticker KRD        | targetTicker KRD          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 690   | ticker MIM        | targetTicker MIM          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 690   | ticker MIM        | targetTicker MIM          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 691   | ticker MJN        | targetTicker MJN          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 691   | ticker MJN        | targetTicker MJN          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 692   | ticker PBCI       | targetTicker PBCI         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 692   | ticker PBCI       | targetTicker PBCI         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 693   | ticker PETC       | targetTicker PETC         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 693   | ticker PETC       | targetTicker PETC         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 694   | ticker FRA        | targetTicker FRA          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 694   | ticker FRA        | targetTicker FRA          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 695   | ticker MTK        | targetTicker MTK          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 695   | ticker MTK        | targetTicker MTK          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 696   | ticker NE         | targetTicker NE           | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 696   | ticker NE         | targetTicker NE           | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 697   | ticker NRMX       | targetTicker NRMX         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 697   | ticker NRMX       | targetTicker NRMX         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 698   | ticker FRB        | targetTicker FRB          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 698   | ticker FRB        | targetTicker FRB          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 699   | ticker MDKI       | targetTicker MDKI         | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 699   | ticker MDKI       | targetTicker MDKI         | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 700   | ticker SCY        | targetTicker SCY          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 700   | ticker SCY        | targetTicker SCY          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 701   | ticker SPR        | targetTicker SPR          | figi                      | date 2004-11-01 | action listing 4                           | error <nil>
2024/09/11 19:51:07 loop 701   | ticker SPR        | targetTicker SPR          | figi                      | date 2004-11-01 | action listing exec                        | error <nil>
2024/09/11 19:51:07 loop 702   | ticker XLV        | targetTicker XLV          | figi BBG000BHVSG6         | date 2004-11-01 | action listing 2                           | error <nil>
