securityid,ticker,figi,mindate,maxdate
13031,GLDX,BBG0018HBWX2,2010-11-04 00:00:00,2016-09-21 00:00:00
12986,STND,"",2010-10-08 00:00:00,2013-09-25 00:00:00
12981,DSXJ,"",2010-10-06 00:00:00,2013-10-02 00:00:00
12972,CCIH,BBG00JPYBV32,2010-10-01 00:00:00,
2781,TSFG,"",2003-09-10 00:00:00,2010-09-30 00:00:00
12976,CSMA,"",2010-10-04 00:00:00,
12983,DSTJ,"",2010-10-07 00:00:00,2013-10-02 00:00:00
12860,SRGV,"",2010-07-28 00:00:00,2010-10-03 00:00:00
8193,PMACA,"",2004-11-08 00:00:00,2010-10-03 00:00:00
12978,NFEC,"",2010-10-05 00:00:00,
13043,HHC,BBG000MJRJJ2,2010-11-10 00:00:00,
11063,KGS,"",2007-10-24 00:00:00,2010-10-04 00:00:00
12982,DQ,BBG000Q5T9W3,2010-10-07 00:00:00,
13017,SMFG,BBG000PMKCQ6,2010-11-01 00:00:00,
12960,FSD,BBG0016T3M78,2010-09-28 00:00:00,
12966,EWZS,BBG0016RKFL2,2010-09-29 00:00:00,
12993,BODY,"",2010-10-15 00:00:00,2014-07-08 00:00:00
13019,NDZ,"",2010-11-01 00:00:00,2014-08-06 00:00:00
13054,COMT,BBG0079TF255,2010-11-15 00:00:00,
12987,EFC,"",2010-10-08 00:00:00,
13053,UNTK,"",2010-11-12 00:00:00,2014-08-20 00:00:00
9934,DIVX,"",2006-09-22 00:00:00,2010-10-10 00:00:00
4649,EHB,"",2003-09-10 00:00:00,2010-10-10 00:00:00
12311,TXF,"",2009-11-04 00:00:00,2010-10-10 00:00:00
12985,LLGX,"",2010-10-07 00:00:00,2010-10-10 00:00:00
12989,EAA,"",2010-10-12 00:00:00,
2430,RIO,BBG000FD28T3,2010-10-13 00:00:00,
5439,ZGEN,"",2003-09-10 00:00:00,2010-10-12 00:00:00
12990,LYB,"",2010-10-14 00:00:00,
12997,CELGZ,"",2010-10-19 00:00:00,
13015,VNQI,BBG001877Z08,2010-11-01 00:00:00,
12920,IBCP,BBG000BLN9N0,2010-10-06 00:00:00,
11109,GLG,"",2007-11-05 00:00:00,2010-10-14 00:00:00
4679,IGW,BBG000JP3063,2003-09-10 00:00:00,2010-10-18 00:00:00
4679,SOXX,BBG000JP3063,2010-10-18 00:00:00,
13069,ARX,"",2010-11-19 00:00:00,2014-09-14 00:00:00
13044,ERUS,BBG0018BZBD7,2010-11-10 00:00:00,
12994,TOWR,BBG000QF9BK1,2010-10-15 00:00:00,
12999,XRS,BBG0016XJ8S0,2010-10-20 00:00:00,
12171,ESB,"",2009-09-24 00:00:00,2010-10-19 00:00:00
13001,BBRG,"",2010-10-21 00:00:00,
13002,GLTR,"",2010-10-22 00:00:00,
13055,PULS,"",2010-11-15 00:00:00,2014-10-16 00:00:00
13021,SPBC,"",2010-11-02 00:00:00,2014-10-20 00:00:00
13005,AEGR,"",2010-10-25 00:00:00,
13007,GTAA,"",2010-10-26 00:00:00,
13009,GBAB,BBG00184VXQ5,2010-10-27 00:00:00,
13010,PACB,BBG000QKXH20,2010-10-28 00:00:00,
13011,EXAM,"",2010-10-28 00:00:00,
13030,BIRT,"",2010-11-04 00:00:00,2015-01-19 00:00:00
13014,PSLV,BBG0015XH000,2010-10-29 00:00:00,
12806,AERLW,"",2010-07-06 00:00:00,2010-10-28 00:00:00
12971,LTXCD,"",2010-10-01 00:00:00,2010-10-28 00:00:00
12974,FREED,"",2010-10-01 00:00:00,2010-10-28 00:00:00
13016,MLPW,"",2010-11-01 00:00:00,
13020,HRZN,BBG000QJZTT6,2010-11-01 00:00:00,
13022,PCYG,BBG000DFX8S7,2010-11-02 00:00:00,
13023,XUE,"",2010-11-02 00:00:00,
13067,ZGNX,BBG00CX44R31,2010-11-18 00:00:00,
13027,CCCL,"",2010-11-04 00:00:00,
13028,CMRE,"",2010-11-04 00:00:00,
13032,SODA,"",2010-11-04 00:00:00,
5622,UFI,BBG000C48RJ9,2003-09-10 00:00:00,
13034,TPLM,"",2010-11-05 00:00:00,
12984,MTC,"",2010-10-07 00:00:00,2010-11-04 00:00:00
12877,GKNT,"",2010-08-06 00:00:00,2015-07-19 00:00:00
13059,TKMR,"",2010-11-16 00:00:00,2015-08-02 00:00:00
13038,PRMW,BBG00L439J56,2010-11-08 00:00:00,
12010,BUW,"",2009-06-11 00:00:00,2010-11-07 00:00:00
12968,AFQ,"",2010-09-30 00:00:00,2015-08-30 00:00:00
13057,ARY,"",2010-11-15 00:00:00,2015-09-28 00:00:00
13046,NORW,BBG00JVSKMQ3,2010-11-10 00:00:00,
13040,SWU,"",2010-11-08 00:00:00,2015-11-16 00:00:00
12995,RPRXD,"",2010-10-18 00:00:00,2010-11-10 00:00:00
13035,URA,BBG0018JWV58,2010-11-05 00:00:00,
13052,CHMT,"",2010-11-12 00:00:00,
12969,RNO,"",2010-09-30 00:00:00,2015-12-17 00:00:00
2525,MTA,BBG000JM73W1,2003-09-10 00:00:00,2010-11-11 00:00:00
13056,CVOL,"",2010-11-15 00:00:00,
12996,CDTID,"",2010-10-18 00:00:00,2010-11-14 00:00:00
12992,CCG,"",2010-10-14 00:00:00,2016-03-02 00:00:00
13036,SUNHV,"",2010-11-08 00:00:00,2010-11-15 00:00:00
13008,MCOX,"",2010-10-27 00:00:00,2016-04-14 00:00:00
13041,SBRAV,BBG000MTDW24,2010-11-09 00:00:00,2010-11-17 00:00:00
13041,SBRA,BBG000MTDW24,2010-11-17 00:00:00,
13039,TFM,"",2010-11-08 00:00:00,2016-04-27 00:00:00
3706,PTV,"",2003-09-10 00:00:00,2010-11-16 00:00:00
13063,ANAC,"",2010-11-18 00:00:00,
13013,REMX,BBG00JNKPBC3,2010-10-28 00:00:00,
13033,MAJCD,"",2010-11-05 00:00:00,2010-12-05 00:00:00
13037,OPHCD,"",2010-11-08 00:00:00,2010-12-05 00:00:00
13066,STLYR,"",2010-11-18 00:00:00,2010-12-07 00:00:00
13047,JCDAD,"",2010-11-10 00:00:00,2010-12-08 00:00:00
13050,AACOU,"",2010-11-12 00:00:00,2010-12-12 00:00:00
13058,ALTID,"",2010-11-16 00:00:00,2010-12-14 00:00:00
13068,STSAD,"",2010-11-19 00:00:00,2010-12-16 00:00:00
13060,SUNHD,"",2010-11-17 00:00:00,2010-12-19 00:00:00
12914,ALAN,BBG000C3ZKG9,2010-09-28 00:00:00,2011-07-25 00:00:00
12988,GEDU,"",2010-10-08 00:00:00,2011-12-20 00:00:00
12957,CCX,"",2010-09-24 00:00:00,
13064,LPLA,BBG000P2TYL8,2010-11-18 00:00:00,
12967,ELT,"",2010-09-30 00:00:00,2012-08-29 00:00:00
12977,NEI,"",2010-10-04 00:00:00,2012-09-19 00:00:00
12962,CAZAU,"",2010-09-29 00:00:00,2012-10-02 00:00:00
13003,CAZA,"",2010-10-25 00:00:00,2012-10-02 00:00:00
13065,LZEN,"",2010-11-18 00:00:00,2012-10-14 00:00:00
4925,DKL,BBG0036D62Z9,2003-09-10 00:00:00,
13071,KFFG,"",2010-11-19 00:00:00,2012-11-12 00:00:00
13026,CCCLW,"",2010-11-04 00:00:00,2012-11-18 00:00:00
13061,BAH,BBG000R2YFG7,2010-11-17 00:00:00,
6551,SPYV,BBG000C9PJB5,2010-12-21 00:00:00,
14540,YMLI,"",2013-02-12 00:00:00,
13077,SYSW,"",2010-11-24 00:00:00,2013-04-09 00:00:00
13074,XNY,"",2010-11-23 00:00:00,
13094,MFSA,"",2010-11-30 00:00:00,2013-09-16 00:00:00
13024,CONNR,"",2010-11-03 00:00:00,2010-11-22 00:00:00
13075,NBD,"",2010-11-24 00:00:00,
13076,PSF,BBG00182H997,2010-11-24 00:00:00,
9185,MDYV,BBG000KMY493,2010-12-21 00:00:00,
13078,ELA,"",2010-11-24 00:00:00,
13079,TDE,"",2010-11-24 00:00:00,
13081,GLBS,"",2010-11-26 00:00:00,
13103,KBWX,"",2010-12-02 00:00:00,2014-02-18 00:00:00
13145,VTUS,"",2010-12-17 00:00:00,2014-07-13 00:00:00
13087,XIV,"",2010-11-30 00:00:00,
13133,ISS,"",2010-12-14 00:00:00,2014-09-01 00:00:00
13107,PRIS,"",2010-12-03 00:00:00,2014-09-22 00:00:00
13092,VIIZ,"",2010-11-30 00:00:00,
5069,SLYG,BBG000C9N206,2010-12-21 00:00:00,
13096,EMSA,"",2010-11-30 00:00:00,
13138,FLT,BBG00CKGN1M3,2010-12-15 00:00:00,
13098,VIIX,"",2010-11-30 00:00:00,
13099,HYLD,"",2010-12-01 00:00:00,
13093,ROLA,"",2010-11-30 00:00:00,
13101,KBWP,"",2010-12-02 00:00:00,
13102,FXCM,"",2010-12-02 00:00:00,
8742,NGD,BBG000KD2ZL5,2005-06-01 00:00:00,
13104,KBWD,"",2010-12-02 00:00:00,
13105,KBWY,"",2010-12-02 00:00:00,
13106,STIP,BBG0019SRJP8,2010-12-03 00:00:00,
11941,BTG,BBG000V9KFD5,2009-06-11 00:00:00,
6174,PAR,BBG000BRP9K8,2011-01-04 00:00:00,
13168,VIXM,BBG001CSFNT4,2011-01-04 00:00:00,
13147,QRE,"",2010-12-17 00:00:00,2014-11-19 00:00:00
13111,TRGP,BBG0015XMW40,2010-12-07 00:00:00,
13131,AAC,BBG00K1Y3PT9,2010-12-14 00:00:00,
13082,MFLA,"",2010-11-30 00:00:00,
7824,COGT,"",2004-09-24 00:00:00,
13115,DANG,"",2010-12-08 00:00:00,
13146,FRF,"",2010-12-17 00:00:00,2014-12-04 00:00:00
13086,RTLA,"",2010-11-30 00:00:00,
13127,LAS,BBG0019640S9,2010-12-10 00:00:00,2015-04-13 00:00:00
13120,EWEM,"",2010-12-08 00:00:00,
13083,SFLA,"",2010-11-30 00:00:00,
13123,NUGT,"",2010-12-08 00:00:00,
13140,RNET,BBG00KFX2YG2,2010-12-16 00:00:00,
13125,RALS,BBG00HNLYH23,2010-12-09 00:00:00,
13042,GKNTD,"",2010-11-10 00:00:00,2010-12-08 00:00:00
13114,CTP,BBG0015S5120,2010-12-08 00:00:00,2015-06-23 00:00:00
13126,LEDS,BBG0014JY744,2010-12-10 00:00:00,
13151,ACNB,BBG000BJ2LY9,2010-12-20 00:00:00,
9193,SLY,BBG000KMRJ98,2010-12-21 00:00:00,
13122,DUST,BBG00JRWJ4V5,2010-12-08 00:00:00,
13130,MOBI,"",2010-12-10 00:00:00,
13119,CPGI,"",2010-12-08 00:00:00,2015-09-15 00:00:00
13112,EWRM,"",2010-12-08 00:00:00,2016-01-27 00:00:00
13134,GCAP,BBG00FZ5BDT4,2010-12-15 00:00:00,
13118,EWRS,"",2010-12-08 00:00:00,2016-01-27 00:00:00
13136,WD,BBG000K8K0L3,2010-12-15 00:00:00,
13137,AG,BBG000CH7WB8,2010-12-15 00:00:00,
13121,EWRI,BBG00CSK8Z57,2010-12-08 00:00:00,2016-01-27 00:00:00
11539,PQBW,"",2008-06-12 00:00:00,2010-12-14 00:00:00
12557,TWOZ,"",2010-02-25 00:00:00,2010-12-14 00:00:00
11702,PBTQ,"",2008-09-18 00:00:00,2010-12-14 00:00:00
9432,PZJ,"",2006-02-16 00:00:00,2010-12-14 00:00:00
9260,PTE,"",2005-12-06 00:00:00,2010-12-14 00:00:00
13108,WITE,"",2010-12-03 00:00:00,2016-03-02 00:00:00
11985,AGA,BBG000BG1009,2009-06-11 00:00:00,
13124,YOKU,"",2010-12-08 00:00:00,2016-04-05 00:00:00
1978,QADI,"",2003-09-10 00:00:00,2010-12-15 00:00:00
11551,PZZ,"",2008-06-17 00:00:00,2010-12-15 00:00:00
13144,OSN,"",2010-12-17 00:00:00,
13149,DYSL,"",2010-12-17 00:00:00,
13089,EMLB,BBG0019P5C82,2010-11-30 00:00:00,
1093,PJJ,"",2003-09-10 00:00:00,2010-12-19 00:00:00
13148,QADA,BBG001BP77C3,2010-12-17 00:00:00,
13091,ZIV,BBG00DB1V1Q1,2010-11-30 00:00:00,
5965,ELG,BBG000BLH653,2003-09-10 00:00:00,2010-12-21 00:00:00
13070,LGNDD,BBG000BKF014,2010-11-19 00:00:00,2010-12-21 00:00:00
13070,LGND,BBG000BKF014,2010-12-21 00:00:00,
6551,ELV,BBG000C9PJB5,2003-09-10 00:00:00,2010-12-21 00:00:00
13152,SGOC,"",2010-12-21 00:00:00,
1519,DSV,BBG000C8RKV0,2003-09-10 00:00:00,2010-12-21 00:00:00
10346,MIPI,"",2007-02-02 00:00:00,2010-12-20 00:00:00
13073,CACBD,"",2010-11-22 00:00:00,2010-12-20 00:00:00
9183,MDYG,BBG000KMZPV0,2010-12-21 00:00:00,
13116,TRND,"",2010-12-08 00:00:00,
444,CFFN,"",2003-09-10 00:00:00,2010-12-21 00:00:00
13139,BGMD,"",2010-12-16 00:00:00,2010-12-22 00:00:00
13157,INFU,BBG000P0ZZR6,2010-12-27 00:00:00,
13095,TSRID,BBG000BVQ2J5,2010-11-30 00:00:00,2010-12-29 00:00:00
13095,TSRI,BBG000BVQ2J5,2010-12-29 00:00:00,
13097,HBOSD,"",2010-11-30 00:00:00,2010-12-28 00:00:00
13179,SCHH,BBG001CSKWZ1,2011-01-13 00:00:00,
13165,ASNA,BBG00DSV9RT2,2011-01-03 00:00:00,
13080,KMF,BBG0015S0R19,2010-11-24 00:00:00,
12525,CELH,BBG000NY37X4,2010-02-11 00:00:00,2011-01-02 00:00:00
2839,MROE,"",2003-09-10 00:00:00,2011-01-02 00:00:00
13109,ATRND,"",2010-12-06 00:00:00,2011-01-02 00:00:00
13166,HNH,"",2011-01-04 00:00:00,
13167,VIXY,"",2011-01-04 00:00:00,
1519,SLYV,BBG000C8RKV0,2010-12-21 00:00:00,
13178,SCHM,BBG001CSJ5M6,2011-01-13 00:00:00,
13171,WDTI,BBG001CSJZ68,2011-01-05 00:00:00,
13173,IBIO,"",2011-01-05 00:00:00,
6962,TTES,"",2003-09-10 00:00:00,2011-01-10 00:00:00
13129,UNXLD,BBG000C10CH8,2010-12-10 00:00:00,2011-01-14 00:00:00
13141,TIBBD,"",2010-12-16 00:00:00,2011-01-13 00:00:00
13169,DCIXV,"",2011-01-04 00:00:00,2011-01-18 00:00:00
13153,CAEID,"",2010-12-21 00:00:00,2011-01-19 00:00:00
13156,UNTKD,"",2010-12-22 00:00:00,2011-01-19 00:00:00
13154,CFFND,BBG000C34488,2010-12-22 00:00:00,2011-01-24 00:00:00
13158,DSCOD,"",2010-12-28 00:00:00,2011-01-25 00:00:00
13161,PCBCD,"",2010-12-29 00:00:00,2011-01-26 00:00:00
13159,NOVBD,"",2010-12-29 00:00:00,2011-01-26 00:00:00
13163,GTIMD,BBG000BTGT02,2011-01-03 00:00:00,2011-02-01 00:00:00
13164,ESLRD,"",2011-01-03 00:00:00,2011-01-31 00:00:00
13177,SIFID,"",2011-01-13 00:00:00,2011-02-13 00:00:00
13142,CTEK,"",2010-12-16 00:00:00,2011-03-01 00:00:00
13090,VZZ,"",2010-11-30 00:00:00,2011-07-10 00:00:00
6665,ESLR,"",2003-09-10 00:00:00,2011-08-23 00:00:00
13117,FLYX,"",2010-12-08 00:00:00,2011-10-10 00:00:00
13175,EWAC,"",2011-01-12 00:00:00,2012-03-25 00:00:00
13170,MMI,"",2011-01-04 00:00:00,2012-05-22 00:00:00
13150,ABH,"",2010-12-20 00:00:00,2012-05-23 00:00:00
13088,SFSA,"",2010-11-30 00:00:00,2012-09-13 00:00:00
13085,ROSA,"",2010-11-30 00:00:00,2012-09-13 00:00:00
13084,RTSA,"",2010-11-30 00:00:00,2012-09-19 00:00:00
13135,AACOU,"",2010-12-15 00:00:00,2012-10-15 00:00:00
13172,ALUM,"",2011-01-05 00:00:00,2012-10-18 00:00:00
7,PCBC,"",2003-09-10 00:00:00,2012-12-03 00:00:00
13160,ZNWAZ,"",2010-12-29 00:00:00,2012-12-13 00:00:00
3337,ANPI,"",2003-09-10 00:00:00,2011-01-12 00:00:00
13129,UNXL,BBG000C10CH8,2011-01-14 00:00:00,
13193,BSJC,"",2011-01-25 00:00:00,2012-12-30 00:00:00
14541,AFH,"",2013-02-12 00:00:00,
13183,OFED,BBG001DCR685,2011-01-18 00:00:00,
13184,DCIX,"",2011-01-20 00:00:00,
13185,MCC,BBG00K6RT2X7,2011-01-20 00:00:00,
13186,WBKC,"",2011-01-20 00:00:00,
13187,OXLC,BBG000R41XY0,2011-01-20 00:00:00,
13221,EPOC,"",2011-02-02 00:00:00,2013-03-12 00:00:00
13244,INN,BBG0014KPS18,2011-02-09 00:00:00,
13155,HFBLD,BBG000QSM8F1,2010-12-22 00:00:00,2011-01-24 00:00:00
13223,DZZ,BBG000BVZYD1,2011-02-03 00:00:00,
13189,IFMI,"",2011-01-24 00:00:00,
13154,CFFN,BBG000C34488,2011-01-24 00:00:00,
13205,XHE,BBG001F6WJL7,2011-01-27 00:00:00,
1087,WWD,BBG000BD53V2,2011-02-01 00:00:00,
13286,MX,BBG000T5QV18,2011-03-11 00:00:00,
13006,HBM,BBG000PM99H6,2010-10-26 00:00:00,
1729,IAG,BBG000LL9LQ5,2003-09-10 00:00:00,
13194,FRP,"",2011-01-25 00:00:00,
13285,HCA,BBG000QW7VC1,2011-03-10 00:00:00,
13264,FSU,"",2011-02-24 00:00:00,2013-11-21 00:00:00
13219,NPTN,BBG000CL6VN9,2011-02-02 00:00:00,
13266,FSG,"",2011-02-24 00:00:00,2013-11-21 00:00:00
13199,NLSN,"",2011-01-26 00:00:00,
13200,ANCB,"",2011-01-26 00:00:00,
13201,ESTE,"",2011-01-27 00:00:00,
13202,BGX,BBG001855699,2011-01-27 00:00:00,
13203,HDGE,BBG00JZ1ZXS6,2011-01-27 00:00:00,
13232,ACRX,BBG0018YYFX7,2011-02-04 00:00:00,
13265,FSE,"",2011-02-24 00:00:00,2013-11-21 00:00:00
13226,DZK,"",2011-02-03 00:00:00,
13207,XTL,BBG001F6WLS5,2011-01-27 00:00:00,
13216,USCR,BBG00D8FLVH9,2011-02-01 00:00:00,
13220,BPFHW,"",2011-02-02 00:00:00,
13213,AGRO,"",2011-01-28 00:00:00,
13155,HFBL,BBG000QSM8F1,2011-01-24 00:00:00,
13212,INXN,"",2011-01-28 00:00:00,
13163,GTIM,BBG000BTGT02,2011-02-01 00:00:00,
13274,SED,BBG000C4B2F4,2011-03-02 00:00:00,2013-12-08 00:00:00
13214,VELT,"",2011-01-31 00:00:00,2013-12-15 00:00:00
13162,HSKAD,BBG000BWFH48,2010-12-31 00:00:00,2011-01-31 00:00:00
13243,WTFCW,"",2011-02-09 00:00:00,
13241,GPL,BBG007F5NH85,2011-02-09 00:00:00,
13197,BSJD,"",2011-01-25 00:00:00,2013-12-30 00:00:00
12622,IIIIU,"",2010-04-01 00:00:00,2011-01-31 00:00:00
2,APSG,"",2003-09-10 00:00:00,2011-01-31 00:00:00
13272,HOVU,"",2011-03-01 00:00:00,2014-02-17 00:00:00
13217,ZHIC,"",2011-02-01 00:00:00,2011-02-01 00:00:00
13215,TBOW,"",2011-02-01 00:00:00,2014-04-14 00:00:00
13224,PCRX,BBG0018FQNS6,2011-02-03 00:00:00,
13225,AND,"",2011-02-03 00:00:00,
13227,DYY,BBG000DWCHH5,2011-02-03 00:00:00,
13228,ECYT,"",2011-02-04 00:00:00,
13251,KIPS,"",2011-02-11 00:00:00,2014-09-11 00:00:00
13235,TVIZ,"",2011-02-07 00:00:00,
13236,TVIX,"",2011-02-07 00:00:00,
13279,MLU,"",2011-03-07 00:00:00,2014-10-07 00:00:00
13254,TZD,"",2011-02-15 00:00:00,2014-10-14 00:00:00
13288,GGGG,"",2011-03-15 00:00:00,2014-10-16 00:00:00
3549,NMTI,"",2003-09-10 00:00:00,2011-02-06 00:00:00
3268,PJZ,"",2003-09-10 00:00:00,2011-02-06 00:00:00
13242,GEVO,"",2011-02-09 00:00:00,
13303,BUNL,"",2011-03-23 00:00:00,
13290,COLX,"",2011-03-15 00:00:00,2014-12-14 00:00:00
13218,NAGS,"",2011-02-01 00:00:00,2014-12-18 00:00:00
13195,BSJE,"",2011-01-25 00:00:00,2014-12-30 00:00:00
13256,HSOL,"",2011-02-15 00:00:00,2015-02-08 00:00:00
13249,PCOM,BBG00HNLCMJ8,2011-02-11 00:00:00,
13301,ITLT,"",2011-03-23 00:00:00,2015-02-24 00:00:00
13222,BHZN,"",2011-02-03 00:00:00,2011-02-10 00:00:00
11930,TZD,"",2009-06-11 00:00:00,2011-02-13 00:00:00
13299,ITLY,"",2011-03-23 00:00:00,2015-02-24 00:00:00
13257,ASEA,BBG001J4CVC3,2011-02-17 00:00:00,
13258,FONE,"",2011-02-18 00:00:00,
13281,BONE,"",2011-03-08 00:00:00,2015-04-08 00:00:00
13262,JMF,"",2011-02-24 00:00:00,
13267,EDIV,BBG001JZPDN8,2011-02-24 00:00:00,
13259,TBAR,"",2011-02-23 00:00:00,2015-07-06 00:00:00
13269,SUNS,BBG00JRQ19L7,2011-02-25 00:00:00,
13204,TRNM,"",2011-01-27 00:00:00,2015-07-06 00:00:00
13245,CLRS,"",2011-02-09 00:00:00,2011-02-24 00:00:00
13231,TRNX,"",2011-02-04 00:00:00,2015-10-01 00:00:00
7661,MFE,"",2004-07-01 00:00:00,2011-02-28 00:00:00
13182,XSELD,"",2011-01-18 00:00:00,2011-02-28 00:00:00
13180,AGOL,"",2011-01-14 00:00:00,2015-08-12 00:00:00
13190,IMOSD,"",2011-01-24 00:00:00,2011-03-01 00:00:00
8310,ARBX,"",2004-12-16 00:00:00,2011-03-01 00:00:00
4377,IMOS,"",2003-09-10 00:00:00,
13253,ZA,"",2011-02-15 00:00:00,2015-08-31 00:00:00
13277,BKLN,"",2011-03-03 00:00:00,
13192,BSJF,"",2011-01-25 00:00:00,2015-12-30 00:00:00
13268,GDLXV,"",2011-02-25 00:00:00,2011-03-03 00:00:00
5786,MCCC,"",2003-09-10 00:00:00,2011-03-06 00:00:00
13234,SWSH,"",2011-02-07 00:00:00,2016-01-14 00:00:00
6057,QTWW,"",2003-09-10 00:00:00,2016-03-31 00:00:00
13283,MTRN,BBG000BDTT76,2011-03-08 00:00:00,
13239,ACFCD,"",2011-02-07 00:00:00,2011-03-07 00:00:00
13174,SUBC,BBG000BS3NJ1,2011-01-10 00:00:00,2011-03-07 00:00:00
13246,QTWWD,"",2011-02-09 00:00:00,2011-03-08 00:00:00
13250,PRWTD,"",2011-02-11 00:00:00,2011-03-10 00:00:00
13162,HSKA,BBG00GNDZ5F4,2011-01-31 00:00:00,
13255,SNSSD,"",2011-02-15 00:00:00,2011-03-15 00:00:00
13292,MLPY,"",2011-03-17 00:00:00,
13293,ALD,"",2011-03-17 00:00:00,
13302,SAGG,"",2011-03-23 00:00:00,
13297,CROP,BBG00JXHX4S9,2011-03-22 00:00:00,
13261,OXGND,"",2011-02-23 00:00:00,2011-03-21 00:00:00
13298,JGBT,"",2011-03-23 00:00:00,
13300,TYNS,BBG00CMJ0NN1,2011-03-23 00:00:00,
13304,TYBS,"",2011-03-23 00:00:00,
13270,BCOND,"",2011-02-25 00:00:00,2011-03-24 00:00:00
13294,CSOD,BBG0016X4XN6,2011-03-18 00:00:00,
13276,INSMD,BBG000BWM5P3,2011-03-03 00:00:00,2011-04-01 00:00:00
13280,MLV,"",2011-03-08 00:00:00,2011-07-05 00:00:00
13181,IVO,"",2011-01-14 00:00:00,2011-09-18 00:00:00
13248,WRN,BBG000PLGM27,2011-02-10 00:00:00,
13247,NEOP,"",2011-02-10 00:00:00,2012-01-04 00:00:00
13229,MPD,"",2011-02-04 00:00:00,2012-01-26 00:00:00
13198,EMVX,"",2011-01-25 00:00:00,2012-02-16 00:00:00
13196,EMGX,"",2011-01-25 00:00:00,2012-02-16 00:00:00
13289,XOIL,"",2011-03-15 00:00:00,2012-02-16 00:00:00
13188,QPSA,"",2011-01-21 00:00:00,2012-06-04 00:00:00
13282,ERT,"",2011-03-08 00:00:00,2012-07-04 00:00:00
13287,XG,"",2011-03-14 00:00:00,2012-08-22 00:00:00
13291,TSXV,"",2011-03-17 00:00:00,2012-09-05 00:00:00
13252,DNI,BBG000BRZNZ0,2011-02-14 00:00:00,
13237,RPRXZ,"",2011-02-07 00:00:00,2012-12-13 00:00:00
13295,PACQU,"",2011-03-21 00:00:00,2012-12-13 00:00:00
13263,EBND,BBG001JZPCN0,2011-02-24 00:00:00,
13296,SJB,BBG001KY32D8,2011-03-22 00:00:00,
13275,ARGT,BBG001K93GS6,2011-03-03 00:00:00,
13422,WIFI,BBG00D8RT6K6,2011-05-05 00:00:00,
10654,NOEC,BBG000C3JQL8,2007-05-16 00:00:00,2011-03-22 00:00:00
13396,ONG,"",2011-04-21 00:00:00,2013-07-08 00:00:00
13314,TZYM,"",2011-03-25 00:00:00,2013-07-15 00:00:00
12642,XLES,BBG00KHRL110,2010-04-07 00:00:00,2011-03-24 00:00:00
13306,PSCT,"",2011-03-24 00:00:00,
13307,PSCD,"",2011-03-24 00:00:00,
13410,LON,BBG00DK8BCJ2,2011-04-28 00:00:00,2014-04-24 00:00:00
12640,XLUS,BBG00KHRFTP0,2010-04-07 00:00:00,2011-03-24 00:00:00
12640,PSCU,BBG00KHRFTP0,2011-03-24 00:00:00,
13308,PSCF,"",2011-03-24 00:00:00,
13309,PSCH,"",2011-03-24 00:00:00,
13310,PSCI,"",2011-03-24 00:00:00,
13311,PSCM,"",2011-03-24 00:00:00,
13312,JGBL,"",2011-03-24 00:00:00,
13313,PSCC,"",2011-03-24 00:00:00,
16715,DMPI,"",2016-07-12 00:00:00,
13271,PTEKD,"",2011-02-28 00:00:00,2011-03-24 00:00:00
13316,TDJ,"",2011-03-28 00:00:00,
13340,GNC,BBG00GH7GRJ3,2011-04-01 00:00:00,
13403,FKO,"",2011-04-25 00:00:00,
13320,IGS,"",2011-03-29 00:00:00,
12258,PDNT,"",2009-10-30 00:00:00,2011-03-28 00:00:00
13413,FNIO,"",2011-04-29 00:00:00,2014-10-14 00:00:00
13322,QIHU,"",2011-03-30 00:00:00,
13305,BUNT,"",2011-03-23 00:00:00,
13412,FRNK,"",2011-04-29 00:00:00,2015-01-04 00:00:00
13414,SVBL,BBG00JPVNJ05,2011-05-02 00:00:00,2015-06-28 00:00:00
13409,RPX,"",2011-04-28 00:00:00,2016-01-28 00:00:00
13327,MTOR,BBG000BH92D1,2011-03-30 00:00:00,
13315,SREV,BBG001LRXKP6,2011-03-28 00:00:00,
13404,FLTR,BBG001NKQWL5,2011-04-26 00:00:00,
13356,ARCO,"",2011-04-14 00:00:00,
13384,OLEM,BBG001NC7TG7,2011-04-21 00:00:00,
1356,OCC,BBG000PM18B2,2011-04-01 00:00:00,
13341,APTS,BBG000BGSMF6,2011-04-04 00:00:00,
13353,RSXJ,BBG0037SYYY5,2011-04-14 00:00:00,
13339,MCHI,BBG001LRJJH4,2011-03-31 00:00:00,
5921,ARM,"",2003-09-10 00:00:00,2011-03-29 00:00:00
13337,HII,BBG001KJ2HM9,2011-03-31 00:00:00,
13376,FNK,BBG001MKMBK7,2011-04-20 00:00:00,
13319,BCX,BBG0019VQB06,2011-03-29 00:00:00,
13375,FNY,BBG001MKMK63,2011-04-20 00:00:00,
13379,FYC,BBG001MKQHF6,2011-04-20 00:00:00,
932,APPA,"",2003-09-10 00:00:00,2011-03-31 00:00:00
13278,RCKBD,"",2011-03-04 00:00:00,2011-03-31 00:00:00
11975,AOR,BBG000KD76D3,2009-06-11 00:00:00,
13343,TBZ,"",2011-04-05 00:00:00,
13345,TBX,BBG001LWLBP8,2011-04-05 00:00:00,
13346,SDT,BBG001CYZQT2,2011-04-07 00:00:00,
13347,CBND,BBG001M534W4,2011-04-07 00:00:00,
13348,MDGN,"",2011-04-08 00:00:00,
13349,UAN,BBG00JPQXL73,2011-04-08 00:00:00,
