securityid,ticker,figi,mindate,maxdate
8481,NHTC,BBG000FCF697,2015-02-17 00:00:00,
15880,BLBD,BBG006427SW3,2015-02-25 00:00:00,
15930,SEDG,BBG0084BBZY6,2015-03-27 00:00:00,
16758,GEMP,"",2016-08-05 00:00:00,2019-12-30 00:00:00
15897,BHAC,BBG012F020W9,2015-03-09 00:00:00,
15954,ADRO,BBG008KQMW52,2015-04-15 00:00:00,2024-05-18 00:00:00
15939,VDTH,"",2015-04-02 00:00:00,2024-05-18 00:00:00
15912,IBDQ,BBG0088JX9G9,2015-03-12 00:00:00,
15973,FBIO,BBG001J2MFH6,2015-04-28 00:00:00,
15916,GSBD,BBG004DDDKH1,2015-03-18 00:00:00,
14588,HTWO,"",2013-03-22 00:00:00,2015-03-17 00:00:00
10073,DUA,"",2006-11-01 00:00:00,2015-03-17 00:00:00
15917,CHEK,"",2015-03-19 00:00:00,
15913,SDEM,BBG0089CYTT4,2015-03-17 00:00:00,
15886,QVM,"",2015-02-27 00:00:00,2024-05-18 00:00:00
15879,TUTT,"",2015-02-25 00:00:00,2024-05-18 00:00:00
15868,KEMP,BBG00837YLD5,2015-02-13 00:00:00,2018-08-01 00:00:00
15945,CBYL,"",2015-04-09 00:00:00,2024-05-18 00:00:00
15926,TANH,"",2015-03-25 00:00:00,
15914,SRET,BBG0089CYX79,2015-03-17 00:00:00,
15927,CLLS,BBG0084L1XN2,2015-03-26 00:00:00,
15891,NHLD,"",2015-03-04 00:00:00,2024-05-18 00:00:00
15925,ROGS,BBG0089X2QF4,2015-03-24 00:00:00,2019-11-06 00:00:00
15944,XRLV,BBG008G7Z402,2015-04-09 00:00:00,
15928,VRAY,"",2015-03-27 00:00:00,2015-03-29 00:00:00
6984,PEO,BBG000BR0B93,2003-09-10 00:00:00,
15933,GOGL,"",2015-04-01 00:00:00,
15953,CDTX,BBG006R5MFT6,2015-04-15 00:00:00,
15950,ESES,"",2015-04-10 00:00:00,2024-05-18 00:00:00
15936,CGNT,"",2015-04-01 00:00:00,
15895,SMMT,BBG00X3GQL76,2015-03-06 00:00:00,
15937,NXRT,BBG0077Q6QJ5,2015-04-01 00:00:00,
10250,DBO,BBG000QNH3T4,2007-01-05 00:00:00,
15940,KRNT,"",2015-04-06 00:00:00,
15938,WOWO,"",2015-04-02 00:00:00,2015-04-05 00:00:00
15983,CLCD,"",2015-04-30 00:00:00,2024-05-18 00:00:00
15975,ACTX,"",2015-04-29 00:00:00,2024-05-18 00:00:00
15919,UREE,"",2015-03-20 00:00:00,2015-04-06 00:00:00
15942,UK,"",2015-04-07 00:00:00,2015-04-07 00:00:00
15921,STDY,"",2015-03-23 00:00:00,2024-05-18 00:00:00
15875,FLRT,BBG01357YF73,2015-02-19 00:00:00,
7372,CBRX,"",2004-02-19 00:00:00,2015-04-12 00:00:00
13130,LAS,BBG0019640S9,2010-12-10 00:00:00,2015-04-13 00:00:00
15946,JHDG,"",2015-04-09 00:00:00,2024-05-18 00:00:00
15882,LBIO,"",2015-02-26 00:00:00,2024-05-18 00:00:00
15957,VIRT,BBG0064N2T78,2015-04-16 00:00:00,
15958,QUS,BBG008HB6486,2015-04-16 00:00:00,
15960,ETSY,BBG000N7MXL8,2015-04-16 00:00:00,
15907,AFTY,BBG0087HJHZ1,2015-03-12 00:00:00,
15964,SMCP,BBG008KF7758,2015-04-21 00:00:00,
15881,INC,BBG01BBF3J85,2015-02-26 00:00:00,
15982,AAPC,"",2015-04-30 00:00:00,2024-05-18 00:00:00
15864,INOV,BBG01JZB88N3,2015-02-13 00:00:00,
15951,HRMN,"",2015-04-10 00:00:00,2024-05-18 00:00:00
15972,UK,"",2015-04-27 00:00:00,2015-04-27 00:00:00
15888,HYIH,"",2015-03-03 00:00:00,2024-05-18 00:00:00
14020,HLSS,"",2012-02-29 00:00:00,2015-04-28 00:00:00
15889,IGIH,"",2015-03-03 00:00:00,2024-05-18 00:00:00
15867,GDXS,"",2015-02-13 00:00:00,2024-05-18 00:00:00
15980,LRGF,BBG008LNYFC4,2015-04-30 00:00:00,
15981,BPMC,BBG001MC8YF7,2015-04-30 00:00:00,
15969,APIC,"",2015-04-24 00:00:00,2024-05-18 00:00:00
1028,EDS,"",2003-09-10 00:00:00,2015-04-29 00:00:00
15865,GDXX,BBG00K81SZ88,2015-02-13 00:00:00,2024-05-18 00:00:00
15869,GDJS,"",2015-02-13 00:00:00,2024-05-18 00:00:00
15986,ISCF,BBG008LP7B56,2015-05-01 00:00:00,
15904,IBDJ,"",2015-03-12 00:00:00,2024-05-18 00:00:00
15984,PRKU,"",2015-05-01 00:00:00,2015-05-03 00:00:00
15910,IBDM,"",2015-03-12 00:00:00,2024-05-18 00:00:00
14945,FNRG,BBG000NLW0Y4,2013-10-17 00:00:00,2015-05-10 00:00:00
15866,GDJJ,"",2015-02-13 00:00:00,2024-05-18 00:00:00
15922,QED,"",2015-03-24 00:00:00,2024-05-18 00:00:00
14782,IBDD,"",2013-07-10 00:00:00,2024-05-18 00:00:00
15353,JPMV,"",2014-06-05 00:00:00,2024-05-18 00:00:00
15906,IBDK,BBG00CSQ27K5,2015-03-12 00:00:00,2024-05-18 00:00:00
15872,BLPH,BBG00G96G815,2015-02-17 00:00:00,2024-05-18 00:00:00
15915,ZAIS,"",2015-03-18 00:00:00,2024-05-18 00:00:00
15911,IBDN,"",2015-03-12 00:00:00,2024-05-18 00:00:00
15929,JCAP,BBG00JVQSH35,2015-03-27 00:00:00,2024-05-18 00:00:00
15924,QLS,"",2015-03-24 00:00:00,2024-05-18 00:00:00
15870,IRCP,"",2015-02-13 00:00:00,2024-05-18 00:00:00
15962,PRTY,BBG0099QJS92,2015-04-17 00:00:00,2024-05-18 00:00:00
15920,NCOM,"",2015-03-20 00:00:00,2024-05-18 00:00:00
15902,HOMX,"",2015-03-11 00:00:00,2024-05-18 00:00:00
15878,PRSN,"",2015-02-25 00:00:00,2016-01-18 00:00:00
15883,OCAT,"",2015-02-26 00:00:00,2016-02-10 00:00:00
15974,UK,"",2015-04-29 00:00:00,2016-03-10 00:00:00
15901,VLLV,"",2015-03-11 00:00:00,2016-03-23 00:00:00
15903,VLML,"",2015-03-11 00:00:00,2016-03-23 00:00:00
15900,VLSM,"",2015-03-11 00:00:00,2016-03-23 00:00:00
15949,DBRE,"",2015-04-09 00:00:00,2024-05-18 00:00:00
15971,AJRD,BBG00D8FFWH4,2015-04-27 00:00:00,2024-05-18 00:00:00
15887,CTRV,"",2015-02-27 00:00:00,2024-05-18 00:00:00
15943,WOWO,"",2015-04-08 00:00:00,2024-05-18 00:00:00
15956,KMPH,BBG00JRYDMG4,2015-04-16 00:00:00,2024-05-18 00:00:00
15961,CHAU,BBG008HBH279,2015-04-16 00:00:00,
15967,NSA,BBG008417VN4,2015-04-23 00:00:00,
15892,EUSC,BBG00879S549,2015-03-04 00:00:00,
13655,RGP,"",2011-08-10 00:00:00,2015-04-30 00:00:00
15988,CIVB,BBG000DWZWT4,2015-05-04 00:00:00,
11489,AGNC,BBG000TJ8XZ7,2008-05-14 00:00:00,
16351,BITE,BBG00Z1JNX10,2015-10-28 00:00:00,2024-06-30 00:00:00
15989,INTF,BBG008LPBRZ3,2015-05-04 00:00:00,
14812,ICEL,"",2013-07-25 00:00:00,2015-05-03 00:00:00
16106,PIRS,BBG0055C3N57,2015-06-26 00:00:00,
16065,AXON,BBG000BHJWG1,2015-06-11 00:00:00,
16001,BOJA,"",2015-05-11 00:00:00,2024-05-18 00:00:00
16029,EQWS,"",2015-05-27 00:00:00,2024-05-18 00:00:00
16110,TGNA,BBG000BK5DP1,2015-06-29 00:00:00,
15985,BVXV,BBG00LBDQCJ7,2015-05-01 00:00:00,2024-05-18 00:00:00
16053,PTXP,"",2015-06-04 00:00:00,2024-05-18 00:00:00
15999,KLOX,"",2015-05-07 00:00:00,2015-05-07 00:00:00
14256,HPTX,"",2012-07-27 00:00:00,2015-05-07 00:00:00
2264,TLM,"",2003-09-10 00:00:00,2015-05-10 00:00:00
15993,MVIR,"",2015-05-06 00:00:00,2015-05-11 00:00:00
15996,GLSS,"",2015-05-06 00:00:00,2015-05-13 00:00:00
16013,GLPG,BBG000BJQY75,2015-05-15 00:00:00,
15994,LRET,"",2015-05-06 00:00:00,2024-05-18 00:00:00
15998,ANTE,"",2015-05-07 00:00:00,2015-05-14 00:00:00
16017,APLE,BBG006473QX9,2015-05-18 00:00:00,
10998,TDN,"",2007-10-01 00:00:00,2015-05-18 00:00:00
16024,CHCT,BBG008G2P3M2,2015-05-21 00:00:00,
16025,BZUN,BBG008HNS333,2015-05-21 00:00:00,
15084,NYCC,"",2014-01-15 00:00:00,2015-05-25 00:00:00
13550,PXMC,"",2011-06-17 00:00:00,2015-05-25 00:00:00
16014,ANTX,BBG00QYLYBK4,2015-05-15 00:00:00,
16107,GPP,"",2015-06-26 00:00:00,2024-05-18 00:00:00
16016,FTAI,"",2015-05-15 00:00:00,
16049,AMEH,BBG000H7ZK57,2015-06-03 00:00:00,2024-02-26 00:00:00
16070,PTNQ,BBG009BNY731,2015-06-12 00:00:00,
15487,LNTH,BBG006Q52RD0,2014-07-30 00:00:00,
15995,ADAP,BBG008G65WC2,2015-05-06 00:00:00,
16052,ICVT,BBG009BKDML7,2015-06-04 00:00:00,
12546,VIAS,"",2010-02-18 00:00:00,2015-06-01 00:00:00
16000,STKS,BBG001QJ1RL3,2015-05-08 00:00:00,
16055,EVH,BBG005CHLM96,2015-06-05 00:00:00,
16011,JAGX,BBG005Z20406,2015-05-13 00:00:00,
1929,NXK,"",2003-09-10 00:00:00,2015-06-08 00:00:00
15208,BRDR,"",2014-03-21 00:00:00,2015-06-10 00:00:00
16067,PTLC,BBG009BJW8F7,2015-06-12 00:00:00,
16048,GNL,BBG004HXD0G8,2015-06-02 00:00:00,
16088,UOP,"",2015-06-23 00:00:00,2024-05-18 00:00:00
16071,PTMC,BBG009BJVYT6,2015-06-12 00:00:00,
16027,EQWL,BBG000QDSHZ6,2015-05-26 00:00:00,
13896,MNST,BBG008NVB1C0,2012-01-09 00:00:00,
16031,LABD,BBG0099SHGJ5,2015-05-28 00:00:00,
15990,ACWF,BBG008LNZHV8,2015-05-04 00:00:00,2023-03-01 00:00:00
16063,UBND,BBG012THVLY7,2015-06-11 00:00:00,
16094,GKOS,BBG000WG2LQ1,2015-06-25 00:00:00,
15997,TEGP,BBG00JS02M51,2015-05-07 00:00:00,2018-07-02 00:00:00
14192,CJNK,BBG0034VNB73,2015-05-13 00:00:00,2019-09-23 00:00:00
16082,RTTR,"",2015-06-19 00:00:00,2024-05-18 00:00:00
16100,ALRM,BBG007GNPYY7,2015-06-26 00:00:00,
16102,MCRB,BBG0099X6859,2015-06-26 00:00:00,
16104,THW,BBG008NVFX09,2015-06-26 00:00:00,
15991,TBRA,"",2015-05-05 00:00:00,2024-05-18 00:00:00
16109,APPF,BBG008GC8CP6,2015-06-26 00:00:00,
16044,FCFI,"",2015-06-02 00:00:00,2024-05-18 00:00:00
16080,MB,"",2015-06-19 00:00:00,2024-05-18 00:00:00
16073,PULM,BBG003TH2QL1,2015-06-16 00:00:00,
11097,ZEP,"",2007-11-01 00:00:00,2015-06-28 00:00:00
16047,FSV,BBG0093MWSL8,2015-06-02 00:00:00,
6212,ZMH,BBG000BKPL53,2003-09-10 00:00:00,2015-06-30 00:00:00
16092,CYRX,BBG000PNTXP0,2015-06-24 00:00:00,
16022,BKFS,"",2015-05-20 00:00:00,2024-05-18 00:00:00
16105,TOR,BBG007HY3WN2,2015-06-26 00:00:00,2016-03-06 00:00:00
16046,CIGI,BBG000BN6P22,2015-06-02 00:00:00,
16045,HHFR,"",2015-06-02 00:00:00,2016-04-11 00:00:00
16042,HHDG,"",2015-06-02 00:00:00,2016-04-11 00:00:00
16010,RKDA,BBG000GYBX66,2015-05-13 00:00:00,
16015,CDRB,BBG008F92QD2,2015-05-15 00:00:00,2016-05-08 00:00:00
16032,YLCO,BBG0099SCGR1,2015-05-28 00:00:00,2021-02-01 00:00:00
16064,BITI,BBG018C3QG43,2015-06-11 00:00:00,
16040,ONCS,"",2015-06-01 00:00:00,2024-05-18 00:00:00
16085,HBU,"",2015-06-23 00:00:00,2024-05-18 00:00:00
15067,AMC,BBG000TDCVT6,2013-12-18 00:00:00,
16054,DTEA,BBG008G2PBJ8,2015-06-05 00:00:00,2024-05-18 00:00:00
16093,HTUS,BBG01GVX6Q02,2015-06-25 00:00:00,
16060,HFEZ,"",2015-06-10 00:00:00,2024-05-18 00:00:00
16077,CYNA,BBG000DS2ZG6,2015-06-19 00:00:00,2024-05-18 00:00:00
10990,PDN,BBG000QR4KX6,2007-09-27 00:00:00,
16058,HEGJ,"",2015-06-10 00:00:00,2024-05-18 00:00:00
16072,AGN,"",2015-06-15 00:00:00,2024-05-18 00:00:00
16035,DRIP,BBG0099SHQQ5,2015-05-29 00:00:00,
16020,VXUP,"",2015-05-19 00:00:00,2024-05-18 00:00:00
16034,CVRS,BBG00J0BLNG2,2015-05-29 00:00:00,2024-05-18 00:00:00
16108,CETX,BBG000GC6D82,2015-06-26 00:00:00,
16112,HBZ,"",2015-06-29 00:00:00,2024-05-18 00:00:00
16039,LSBG,"",2015-06-01 00:00:00,2024-05-18 00:00:00
16059,TUTI,"",2015-06-10 00:00:00,2024-05-18 00:00:00
16113,SOP,"",2015-06-29 00:00:00,2024-05-18 00:00:00
16061,SPUN,"",2015-06-10 00:00:00,2024-05-18 00:00:00
16089,CATB,"",2015-06-24 00:00:00,2024-05-18 00:00:00
16099,GNRT,"",2015-06-25 00:00:00,2024-05-18 00:00:00
16095,HGJP,"",2015-06-25 00:00:00,2024-05-18 00:00:00
16111,MJCO,BBG001BP99C7,2015-06-29 00:00:00,2024-05-18 00:00:00
16084,AFSS,"",2015-06-22 00:00:00,2024-05-18 00:00:00
16062,IVTY,"",2015-06-11 00:00:00,2024-05-18 00:00:00
16090,JPN,"",2015-06-24 00:00:00,2024-05-18 00:00:00
16076,EGIF,"",2015-06-19 00:00:00,2024-05-18 00:00:00
16087,UBIO,BBG00JVQSN32,2015-06-23 00:00:00,2024-05-18 00:00:00
16005,DHVW,"",2015-05-12 00:00:00,2024-05-18 00:00:00
16098,HGEU,"",2015-06-25 00:00:00,2024-05-18 00:00:00
16007,FENX,"",2015-05-13 00:00:00,2024-05-18 00:00:00
16103,XTLY,"",2015-06-26 00:00:00,2024-05-18 00:00:00
16041,AZUR,"",2015-06-01 00:00:00,2024-05-18 00:00:00
16079,FOGO,BBG008KFTGR0,2015-06-19 00:00:00,2024-05-18 00:00:00
16018,ARWA,"",2015-05-18 00:00:00,2024-05-18 00:00:00
16086,ZBIO,"",2015-06-23 00:00:00,2024-05-18 00:00:00
16057,HEGE,"",2015-06-10 00:00:00,2024-05-18 00:00:00
16075,UNVR,BBG00CX44PK6,2015-06-18 00:00:00,2024-05-18 00:00:00
16003,FXEU,"",2015-05-11 00:00:00,2024-05-18 00:00:00
16069,AEUA,"",2015-06-12 00:00:00,2024-05-18 00:00:00
16101,YECO,"",2015-06-26 00:00:00,2024-05-18 00:00:00
16038,ESND,"",2015-06-01 00:00:00,2024-05-18 00:00:00
16009,SCIU,"",2015-05-13 00:00:00,2024-05-18 00:00:00
16028,EQWM,"",2015-05-27 00:00:00,2024-05-18 00:00:00
16008,SCIX,BBG00Y447NG7,2015-05-13 00:00:00,2024-05-18 00:00:00
16066,PUB,BBG00KD8YK29,2015-06-11 00:00:00,2024-05-18 00:00:00
15992,HTGM,BBG00GBGVZ59,2015-05-06 00:00:00,2024-05-18 00:00:00
16036,DSXN,"",2015-05-29 00:00:00,2024-05-18 00:00:00
16021,MDGS,"",2015-05-20 00:00:00,2024-05-18 00:00:00
16033,JDG,"",2015-05-28 00:00:00,2024-05-18 00:00:00
16051,DXUS,"",2015-06-04 00:00:00,2024-05-18 00:00:00
16096,BPMX,"",2015-06-25 00:00:00,2024-05-18 00:00:00
6212,ZBH,BBG000BKPL53,2015-06-30 00:00:00,
6424,HRT,"",2003-09-10 00:00:00,2024-06-30 00:00:00
16186,HFXJ,"",2015-07-22 00:00:00,2024-05-18 00:00:00
16203,BNED,BBG009CNQCW6,2015-08-03 00:00:00,
16224,GPAC,"",2015-08-14 00:00:00,2024-07-08 00:00:00
16219,HLI,BBG000CZTB66,2015-08-13 00:00:00,
16154,KLDW,BBG009KCZ7G0,2015-07-09 00:00:00,2024-07-21 00:00:00
16223,HDAW,BBG009RY6V56,2015-08-14 00:00:00,2024-07-22 00:00:00
16124,TDOC,BBG0019T5SG0,2015-07-01 00:00:00,
16140,ISZE,BBG009DRDJR1,2015-07-07 00:00:00,2024-08-12 00:00:00
16127,HAWX,BBG009HYW4B1,2015-07-01 00:00:00,
16129,BWXT,BBG000D86F25,2015-07-01 00:00:00,
14313,CXSE,BBG003D52F83,2015-07-02 00:00:00,
16132,NTRA,BBG001J1BQ86,2015-07-02 00:00:00,
16173,RILY,BBG000RTNP69,2015-07-16 00:00:00,
16136,LILA,"",2015-07-02 00:00:00,
16138,KHC,BBG005CPNTQ2,2015-07-06 00:00:00,
16187,BUFF,BBG00DZWKTT5,2015-07-22 00:00:00,
16141,CIBR,BBG009K1H2V8,2015-07-07 00:00:00,
16211,BETR,BBG0103VG6N0,2015-08-05 00:00:00,
14419,RGRC,"",2012-11-15 00:00:00,2015-07-06 00:00:00
16218,PYDS,BBG00JSDYKW2,2015-08-12 00:00:00,2024-05-18 00:00:00
16148,LIND,BBG004MDWKS8,2015-07-09 00:00:00,
16149,AGGY,BBG009KCY2B7,2015-07-09 00:00:00,
16179,RPD,BBG009DFHWG6,2015-07-17 00:00:00,
16155,YLD,BBG009KJNFQ9,2015-07-09 00:00:00,
16229,HDEF,BBG009RY6HG5,2015-08-18 00:00:00,
14156,ATL,BBG00K5SXJR1,2012-05-14 00:00:00,2015-07-12 00:00:00
16164,HSCZ,BBG009HYWS28,2015-07-14 00:00:00,
16166,IVLU,BBG009DR6410,2015-07-15 00:00:00,
16163,OUSA,BBG018B6MVX6,2015-07-14 00:00:00,
16171,OLLI,BBG0098VVDT9,2015-07-16 00:00:00,
16162,ALTY,BBG009L6H4R7,2015-07-14 00:00:00,
16181,PYPL,BBG0077VNXV6,2015-07-20 00:00:00,
16191,LOB,BBG000MHBSQ5,2015-07-23 00:00:00,
16177,OOMA,BBG001QB7V26,2015-07-17 00:00:00,
16176,IPAY,BBG01L6Y2339,2015-07-16 00:00:00,
16172,BCDA,"",2015-07-16 00:00:00,2015-07-19 00:00:00
16234,OEUR,BBG018B6N553,2015-08-19 00:00:00,
16189,HFXI,BBG009NMJ5M0,2015-07-22 00:00:00,
16239,DBAU,"",2015-08-19 00:00:00,2024-05-18 00:00:00
16156,GPIA,"",2015-07-10 00:00:00,2024-05-18 00:00:00
16174,CHMA,BBG0026ZCS06,2015-07-16 00:00:00,2024-05-18 00:00:00
14836,QEPM,"",2013-08-09 00:00:00,2015-07-22 00:00:00
16118,CNXC,BBG00RCNQMX3,2015-07-01 00:00:00,
16201,VER,BBG00790Z4R8,2015-07-31 00:00:00,2024-05-18 00:00:00
16197,AQMS,BBG009CQH0P3,2015-07-31 00:00:00,
16198,XELB,BBG000BB0JR1,2015-07-31 00:00:00,
16202,ABUS,BBG000RR8V85,2015-08-03 00:00:00,
12866,BWC,"",2010-08-02 00:00:00,2023-08-06 00:00:00
3160,MRH,"",2003-09-10 00:00:00,2015-08-02 00:00:00
12684,EXL,"",2010-04-23 00:00:00,2015-08-02 00:00:00
16206,VIAV,BBG000BP7JB0,2015-08-04 00:00:00,
16207,GDEN,BBG000BCV1L0,2015-08-04 00:00:00,
16226,HDEE,"",2015-08-18 00:00:00,2024-05-18 00:00:00
16210,LITE,BBG0073F9RT7,2015-08-04 00:00:00,
16199,VTVT,BBG009DT9XJ0,2015-07-31 00:00:00,
16213,PLNT,BBG009H04M17,2015-08-06 00:00:00,
1483,AYN,"",2003-09-10 00:00:00,2015-08-05 00:00:00
16216,NFLT,BBG009RY71X0,2015-08-11 00:00:00,
16237,DBIT,"",2015-08-19 00:00:00,2024-05-18 00:00:00
16242,WDRW,"",2015-08-19 00:00:00,2024-05-18 00:00:00
16220,CNFR,BBG007N6V6Y0,2015-08-13 00:00:00,
16115,CXRX,"",2015-06-30 00:00:00,2024-05-18 00:00:00
16196,HHYX,"",2015-07-30 00:00:00,2024-05-18 00:00:00
16178,MCFT,BBG002ZYLPN8,2015-07-17 00:00:00,
16208,CID,"",2015-08-04 00:00:00,2015-08-16 00:00:00
16152,HDWM,"",2015-07-09 00:00:00,2024-05-18 00:00:00
16209,CIL,"",2015-08-04 00:00:00,2015-08-16 00:00:00
16160,ITUS,"",2015-07-13 00:00:00,2024-05-18 00:00:00
13753,BOIL,BBG0024TGRQ2,2011-10-06 00:00:00,
16236,NAIL,BBG009T0QJX2,2015-08-19 00:00:00,
16114,TPYP,BBG009HYWYG0,2015-06-30 00:00:00,
13233,BGMD,BBG000Q1WR94,2011-02-04 00:00:00,2015-09-15 00:00:00
16222,EWRE,"",2015-08-14 00:00:00,2024-05-18 00:00:00
16147,CSB,BBG009K7L981,2015-07-08 00:00:00,
16167,MLPV,"",2015-07-15 00:00:00,2016-01-31 00:00:00
16128,SLDR,"",2015-07-01 00:00:00,2016-03-27 00:00:00
16123,SLOW,"",2015-07-01 00:00:00,2016-03-27 00:00:00
16142,SXCL,"",2015-07-07 00:00:00,2016-03-31 00:00:00
16240,CRAK,BBG009T0PRP4,2015-08-19 00:00:00,
16161,MOTI,BBG009L72WT7,2015-07-14 00:00:00,
16217,SITO,BBG000BGJZN8,2015-08-11 00:00:00,2024-05-18 00:00:00
16169,PVBC,BBG00PF4SXH8,2015-07-16 00:00:00,
16238,BNTC,BBG00R712L56,2015-08-19 00:00:00,
16158,AEMD,BBG000L78XT8,2015-07-13 00:00:00,
16130,SPNE,BBG00JWTH5S9,2015-07-02 00:00:00,2024-05-18 00:00:00
16200,WPXP,"",2015-07-31 00:00:00,2024-05-18 00:00:00
16170,JP,BBG009DT9V04,2015-07-16 00:00:00,2024-05-18 00:00:00
16121,YCB,"",2015-07-01 00:00:00,2024-05-18 00:00:00
16221,ELEC,"",2015-08-13 00:00:00,2024-05-18 00:00:00
16235,DBSE,"",2015-08-19 00:00:00,2024-05-18 00:00:00
16126,HEWY,"",2015-07-01 00:00:00,2024-05-18 00:00:00
16137,RENX,"",2015-07-06 00:00:00,2024-05-18 00:00:00
16183,HACW,"",2015-07-21 00:00:00,2024-05-18 00:00:00
16180,FCFP,"",2015-07-20 00:00:00,2024-05-18 00:00:00
16165,HEWL,"",2015-07-15 00:00:00,2024-05-18 00:00:00
16192,CETC,"",2015-07-28 00:00:00,2024-05-18 00:00:00
16139,HEWP,"",2015-07-06 00:00:00,2024-05-18 00:00:00
16117,BXLT,"",2015-07-01 00:00:00,2024-05-18 00:00:00
9627,RYJ,"",2006-05-19 00:00:00,2024-05-18 00:00:00
16205,ABE,"",2015-08-04 00:00:00,2024-05-18 00:00:00
16125,UFAB,BBG002BC2YL6,2015-07-01 00:00:00,2024-05-18 00:00:00
16230,HDEZ,"",2015-08-18 00:00:00,2024-05-18 00:00:00
16145,PUTX,"",2015-07-07 00:00:00,2024-05-18 00:00:00
16143,PGLC,"",2015-07-07 00:00:00,2024-05-18 00:00:00
16185,USWD,"",2015-07-21 00:00:00,2024-05-18 00:00:00
16131,RELX,BBG000BVXCM1,2015-07-02 00:00:00,
16214,TPVZ,"",2015-08-07 00:00:00,2024-05-18 00:00:00
16190,NEOS,BBG0029006R2,2015-07-23 00:00:00,2024-05-18 00:00:00
7287,WTR,"",2004-01-20 00:00:00,2024-05-18 00:00:00
16144,CUBN,"",2015-07-07 00:00:00,2024-05-18 00:00:00
16232,DBES,"",2015-08-19 00:00:00,2024-05-18 00:00:00
16134,CPGX,"",2015-07-02 00:00:00,2024-05-18 00:00:00
16135,HLG,BBG00PPYG7V5,2015-07-02 00:00:00,2024-05-18 00:00:00
16168,DNAI,"",2015-07-16 00:00:00,2024-05-18 00:00:00
16228,CCP,"",2015-08-18 00:00:00,2024-05-18 00:00:00
16184,CDOR,"",2015-07-21 00:00:00,2024-05-18 00:00:00
16182,USSD,"",2015-07-21 00:00:00,2024-05-18 00:00:00
2327,CAI,BBG00JYJ6VB2,2015-08-17 00:00:00,2024-05-18 00:00:00
16212,ZYNE,BBG00JNKZKB3,2015-08-05 00:00:00,2024-05-18 00:00:00
16157,HAUD,"",2015-07-13 00:00:00,2024-05-18 00:00:00
16122,HEWC,"",2015-07-01 00:00:00,2024-05-18 00:00:00
16194,JHY,BBG009HXY7X0,2015-07-29 00:00:00,2024-05-18 00:00:00
16188,HFXE,"",2015-07-22 00:00:00,2024-05-18 00:00:00
16159,HEWW,"",2015-07-13 00:00:00,2024-05-18 00:00:00
16215,AIMT,BBG005NMB2L4,2015-08-07 00:00:00,2024-05-18 00:00:00
8029,CMCSA,BBG000BFT2L4,2004-11-08 00:00:00,
16319,BDCZ,BBG00B59K6J4,2015-10-09 00:00:00,
6793,ASMI,"",2003-09-10 00:00:00,2015-08-20 00:00:00
16296,JHML,BBG00B2M8TC9,2015-09-30 00:00:00,
16271,PEN,BBG001BP92V1,2015-09-18 00:00:00,
14435,SILJ,BBG01L6XWKF7,2012-11-29 00:00:00,
13971,AAIT,"",2012-02-09 00:00:00,2015-08-23 00:00:00
16287,FDEU,BBG00B457X72,2015-09-25 00:00:00,2024-05-18 00:00:00
9700,DLS,BBG000BT4N71,2006-06-16 00:00:00,
2015,PLL,"",2003-09-10 00:00:00,2015-08-31 00:00:00
16248,EVRI,BBG000H1B407,2015-08-24 00:00:00,
12494,AMCF,BBG000PQDXJ7,2010-01-25 00:00:00,2015-09-01 00:00:00
16259,CRHM,BBG00B2P0XM0,2015-09-04 00:00:00,2024-05-18 00:00:00
921,JPXN,BBG000KBKLX7,2015-09-08 00:00:00,
16329,SPMO,BBG00B59HSH2,2015-10-12 00:00:00,
14717,UTLT,"",2013-06-04 00:00:00,2015-09-09 00:00:00
16263,EUDV,BBG009Z1BM26,2015-09-11 00:00:00,
8528,MEA,"",2005-03-15 00:00:00,2015-09-13 00:00:00
16323,FXEP,"",2015-10-09 00:00:00,2024-05-18 00:00:00
16284,SPXT,BBG00B2W00H3,2015-09-24 00:00:00,
16268,RGNX,BBG007Z9V591,2015-09-17 00:00:00,
16269,KSA,BBG00B094395,2015-09-17 00:00:00,
16282,SPXN,BBG00B2VZX94,2015-09-24 00:00:00,
16267,HAKK,"",2015-09-17 00:00:00,2024-05-18 00:00:00
16295,JHMH,"",2015-09-30 00:00:00,2024-05-18 00:00:00
16283,SPXE,BBG00B2VZW69,2015-09-24 00:00:00,
11730,ANCI,BBG000L6S5P3,2008-10-03 00:00:00,2015-09-21 00:00:00
16273,GSLC,BBG00B0SKXX2,2015-09-21 00:00:00,
13899,PTNT,"",2012-01-11 00:00:00,2015-09-22 00:00:00
16330,TTNP,BBG000BTGSY7,2015-10-13 00:00:00,
16280,SPXV,BBG00B2VZZ44,2015-09-24 00:00:00,
16281,LKOR,BBG00B2VYK11,2015-09-24 00:00:00,
16264,HREX,"",2015-09-15 00:00:00,2024-05-18 00:00:00
22150,AMAOW,BBG010HFCYX2,2021-04-29 00:00:00,2023-11-06 00:00:00
16324,BSCP,BBG00KJR2HF9,2015-10-09 00:00:00,
16285,QLC,BBG00B2VYSL2,2015-09-24 00:00:00,
13858,KNOW,BBG01LMYHYZ2,2011-12-08 00:00:00,
12159,TENZ,"",2009-09-17 00:00:00,2015-09-23 00:00:00
16321,PMTS,BBG009Q3VCT3,2015-10-09 00:00:00,
16286,UTES,BBG00B2VXV09,2015-09-24 00:00:00,
16260,VAMO,BBG009YVM232,2015-09-09 00:00:00,
